"Extraction des données du guide Codelico",,,,,,,,,,,,,,,,,"Les catégories sont les niveaux de titres (2.1, 2.1.1, 2.1.2,  2.2, 2.3…) cf page 3 du guide pdf",,,,"Cette colonne sert pour les pictos !",,,,,,,
"Copiez-coller les entrées dans l'ordre où elles apparaissent dans le guide PDF. Le texte complémentaire sera exploité par la suite.",,,,,,,,,,,,,,,,,"Conseil : copiez-collez  toutes les entrées d'une section puis collez la liste de catégories dans toutes les cases correspondantes",,,,,,,,,,,
"Mouvement français pour le planning familial  Centre de planification de Bischheim","6 rue du Cygne",67800,BISCHHEIM,"03 88 33 09 15",mfpf67@wanadoo.fr,http://bas-rhin.planning-familial.org,"Consultations de planning familial. Renseignement tout public. Accueil et permanence téléphonique : lundi de 17h à 19h, mercredi de 14h à 19h et le vendredi de 14h à 16h. Permanence téléphonique du lundi au samedi de 9h à 12h les mardi, mercredi et vendredi de 16h30 à 19h30 au planning de Strasbourg au 03 88 32 28 28",,,,,,,,,," Accueil et service médicalisés/ Planning familial",,organisation,FR,,,,,,,,
"Centre Hospitalier Général de Haguenau","64 avenue du Professeur Leriche",67504,HAGUENAU,"03 88 06 33 33",,http://www.ch-haguenau.fr,"Accueil assuré par des Conseillères Conjugales et Familiales diplômées. Information et écoute concernant la contraception, la sexualité, les IST, les difficultés relationnelles dans le couple ou la famille. Entretien gratuit. Service de Gynécologie et Obstétrique. T. 03 88 06 33 33 Poste 21 11.Lundi de 9h30 à 15h30 sur rendez-vous, mercredi de 10h à 13h",,,,,,,,,," Accueil et service médicalisés/ Planning familial",,organisation,FR,,,,,,,,
"Centre Hospitalier Général Ste-Catherine","19 Côte de Saverne",67703,SAVERNE,"03 88 71 67 67",direction@ch-saverne.fr,http://www.ch-saverne.fr,"Consultations du Planning Familial (Service de Gynécologie-obstétrique). Le mercredi de 10h à 16h. Permanence téléphonique : du lundi au vendredi, de 9h à 12h et de 14h à 17h au 03 88 71 65 17",,,,,,,,,," Accueil et service médicalisés/ Planning familial",,organisation,FR,,,,,,,,
"Groupe Hospitalier Sélestat - Obernai  CH - Sélestat","23 avenue Louis Pasteur",67606,SÉLESTAT,"03 88 57 55 55 ",direction@ghso.fr;service.social@ghso.fr,http://www.ghso.fr,"Service de Gynécologie-Obstétrique. Tél. : 03 88 57 55 15 Consultations d'une sage-femme au planning familial le mardi et vendredi matin, ainsi que d'un gynécologue (toute la semaine) et d'un psychologue le mercredi matin. Secteur public. Secrétariat ouvert du lundi au vendredi, de 9h à 18h",,,,,,,,,," Accueil et service médicalisés/ Planning familial",,organisation,FR,,,,,,,,
"Hôpitaux universitaires de Strasbourg  CHU Hautepierre ","1 avenue Molière",67000,STRASBOURG,"03 88 12 80 00 ",,http://www.chru-strasbourg.fr/Hus/,"Centre de Planification Familiale - Tél. 03 88 12 74 92.. Pour les horaires se renseigner.",,,,,,,,,," Accueil et service médicalisés/ Planning familial",,organisation,FR,,,,,,,,
"Mouvement français pour le planning familial","13 rue du 22 Novembre  ",67000,STRASBOURG,"03 88 32 28 28",mfpf67@wanadoo.fr,http://bas-rhin.planning-familial.org,"Planning familial et PMI. Pour mineurs et non assurés sociaux. Lundi 14h-17h, mardi 16h30-19h, mercredi 14h-19h, jeudi 12h-14h30 et 16h30-19h, samedi 10h-12h. Permanence téléphonique : du lundi au samedi de 9h à 12h, mardi, mercredi et vendredi de 16h30 à 19h30",,,,,,,,,," Accueil et service médicalisés/ Planning familial",,organisation,FR,,,,,,,,
"Ville et Eurométropole de Strasbourg  Unité territoriale Sud Centre de ressources ","16 rue de l'Indre ",67100,STRASBOURG,"03 90 40 44 00",,,"Interruption des consultations jusque avril 2018. Centre de planification et d’éducation familiale.  Des sages femmes, des médecins, une conseillère conjugale pour répondre aux questions : sexualité, contraception, conseil conjugal, IVG... L’accès au centre est gratuit. Il dispense : - Des actions d’information et de prévention individuelles ou collectives sur la sexualité, la contraception et l’éducation familiale. - Des consultations médicales de contraception et la délivrance de contraceptifs gratuits. - Des entretiens de conseil conjugal et familial. - Des entretiens préalables et un accompagnement à l’IVG. 1er jeudi et 3e mardi du mois sans rendez-vous de 14h à 17h. Téléphoner au 03.90.40.44.10 les mardis ou mercredis et jeudis après-midi pour prendre un rendez-vous ",,,,,,,,,," Accueil et service médicalisés/ Planning familial",,"service public",FR,,,,,,,,
"Centre Hospitalier Intercom. de la Lauter","24 route de Weiler ",67166,"WISSEMBOURG ","03 88 54 11 11","maternite@ch-wissembourg.fr ",http://www.ch-wissembourg.fr,"CPEF - Centre de Planification et d’Education Familiale -  Tél. 03 88 54 11 27 (=secrétariat de gynécologie). Le dépistage SIDA et IST pour les mineurs peut être effectué dans le cadre du planning familial (voir la rubrique). Il est alors anonyme et gratuit. Conseillère conjugale le mardi de 14h à 16h30 sur RDV",,,,,,,,,," Accueil et service médicalisés/ Planning familial",,organisation,FR,,,,,,,,
"ALT - Association de lutte contre la toxicomanie  ","6 rue du Mistral",67800,BISCHHEIM,,,,"(Dans les locaux de la JEEP) Écoute-infos-soutien. Gratuit, anonyme et confidentiel. Espace de parole. Actions collectives. Accomp. et prévention. Jeunes de 12-25 ans faisant face à une conduite addictive (produits psycho-actifs et/ou addiction comportementale) ou à des expérimentations, + familles, entourage et professionnels. Bischheim Mercredi 15h-19h présence d’un éducateur 06 95 65 31 36. Mardi 9h-13h présence d’une psychologue 07 68 24 30 44",,,,,,,,,,"Accueil et service médicalisés / Addictologie",,organisation,FR,,,,,,,,
"Centre Hospitalier Général de Haguenau","64 avenue du Professeur Leriche",67504,HAGUENAU,"03 88 06 33 33",,http://www.ch-haguenau.fr,"Unité de prise en charge des addictions (Drogues - ASTUS - Alcool - Tabac) - Addiction sans produit - Antenne d'Accueil et de Soins aux Toxicomanes et Usagers de Drogues. Tél. 03 88 06 35 01 (secrét). Accueil, information, orientation, soins, sevrages, traitement de substitution, aides psychologiques. Hôpital de jour, réduction des risques, échange de seringues. Accueil et écoute des familles. Tout public. Personnes en difficulté et leur famille. Consultations jeunes consommateurs (alcool, cannabis...). Lundi à vendredi de 9h à 19h. Pour les jeunes consommateurs : consultation délocalisée à la Maison de quartier des Pins. Pour en bénéficier contacter le service d'addictologie du CHH ou directement la Maison du quartier.",,,,,,,,,,"Accueil et service médicalisés / Addictologie",,"service public",FR,,,,,,,,
"ALT - Association de lutte contre la toxicomanie","29 rue du Gal Libermann    ",67400,"ILLKIRCH-GRAFFENSTADEN ",,,,"Écoute-infos-soutien. Gratuit, anonyme et confidentiel. Espace de parole. Actions collectives. Accompagnement et prévention.Jeunes de 12-25 ans faisant face à une conduite addictive (produits psycho-actifs et/ou addiction comportementale) ou à des expériementations. Famille, entourage et professionnels Vendredi 14h-18h30 présence d’un éducateur 06 95 65 31 36 et d'un psychologue 06 83 78 47 00.",,,,,,,,,,"Accueil et service médicalisés / Addictologie",,organisation,FR,,,,,,,,
"Ithaque  Antenne CSAPA de Molsheim ","11 route de Dachstein ",67120,MOLSHEIM,"03 88 04 73 06",ithaque@ithaque-asso.fr,http://www.ithaque-asso.fr,"Equipe pluri-disciplinaire. Accompagnement et prise en soins des addictions avec ou sans produits. Dispositif de RDR-Réduction des Risques : accueil, écoute, orientation, matériel RDR. Accueil des questions des professionnels. Accueil sur RDV. Toute personne ayant une consommation problématique. Molsheim, Rosheim, Wasselonne, Vallée de la Bruche. Lundi en continu de 9h à 15h30, mardi et mercredi de 9h à 12h. Jeudi de 9h à 11h. Vendredi de 14h à 17h.CJC - Consultation jeunes consommateurs. L’akro bo@at est un lieu d’accueil spécifique pour les jeunes et leur entourage. - Echange et discussion autour des pratiques addictives. - Espace de parole individualisé. - Possibilité d'accueil seul ou en groupe. - Anonyme et gratuit. Équipe composée d'un médecin, d'un psychologue, d'un travailleur social et d'une infirmière qui reçoit avec ou sans RdV. T. 06 47 88 73 72 Mail : lakroboat@ithaque-asso.fr T. secrétariat : 03 88 52 04 04   Tous les mercredis de 13h à 15h. Possibilité de rencontre à d’autres moments sur RDV",,,,,,,,,,"Accueil et service médicalisés / Addictologie",,organisation,FR,,,,,,,,
"Centre Hospitalier Général Sainte-Catherine  ","19 Côte de Saverne ",67703,"SAVERNE Cedex","03 88 71 67 67 ","direction@ch-saverne.fr ",http://www.ch-saverne.fr,"CSAPA (Centre de Soins, d'Accompagnement et de Prévention en Addictologie). Toutes addictions. Consultations hospitalières d'addictologie, Consultations Jeunes Consommateurs (Saverne et Sarre-Union). Équipe de liaison et hôpital de jour en Addictologie. Possibilité d'hospitalisation dans les services de médecine pour des soins résidentiels addictologiques. Consultations d'information, de sensibilisation, d'évaluation, à toute personne présentant une addiction à un produit ou sans produit, ainsi qu'un soutien à son entourage. Tél. 03 88 71 66 60. Fax 03 88 71 66 68 Prise en charge pluridisciplinaire des consommateurs à risque et dépendants : alcool, tabac, cannabis, héroïne, cocaïne, médicaments, jeux (d'argent, vidéo), Internet... ainsi que leur entourage. Consult. sur RDV du lundi au vendredi 9h à 19h, samedi 9h à 12h. Permanence tél. : du lundi au vendredi 9h à 19h, samedi 9h à 12h",,,,,,,,,,"Accueil et service médicalisés / Addictologie",,organisation,FR,,,,,,,,
"Hôpitaux universitaires de Strasbourg  Centre Médico-chirurgical Obstétrique (CMCO)","19 rue Louis Pasteu",67300,SCHILTIGHEIM,"03 88 11 67 68 ",,http://www.chru-strasbourg.fr/Centre-Medico-chirurgical-Obstetrique-CMCO,"Équipe de Liaison et de Soins en Addictologie ELSA ""Missions périnatalité - Addictions"" Tél. secrétariat : 03 69 55 35 04 Mél : EquipeELSAPerinataliteaddictions@chru-strasbourg.fr Permanence de l'équipe pluridisciplinaire : consultations les lundis de 14h à 17h.",,,,,,,,,,"Accueil et service médicalisés / Addictologie",,"service public",FR,,,,,,,,
"Ithaque  Antenne de Schirmeck","114 Grand Rue ",67130,SCHIRMECK,"03 88 97 86 20",cjc@ithaque-asso.fr,"www.ithaque-asso.fr ","CJC - Consultation jeunes consommateurs. Un lieu d’accueil spécifique pour les jeunes et leur entourage. - Echange et discussion autour des pratiques addictives. - Espace de parole individualisé. - Possibilité d'accueil seul ou en groupe. Équipe composée d’un binôme de professionnels. T. 06 47 88 73 72 - Anonyme et gratuit. Tous les jeudis de 15h à 18h",,,,,,,,,,"Accueil et service médicalisés / Addictologie",,organisation,FR,,,,,,,,
"Groupe Hospitalier Sélestat- Obernai  CH Sélestat         CSAPA","23 avenue Louis Pasteur",67606," SÉLESTAT Cedex","03 88 57 71 95",addictologie@ghso.fr,http://www.ghso.fr/,"Consultations :  - Jeunes Consommateurs, - Tabac, alcool, cannabis, autres drogues illicites - Troubles du Comportement alimentaire - Addictions sans produit (Jeux pathologiques, cyberdépendance...)  - Ateliers thérapeutiques en groupe. Secteur Obernai - Sélestat - Ste Marie aux Mines.",,,,,,,,,,"Accueil et service médicalisés / Addictologie",,organisation,FR,,,,,,,,
"ALT - Association de lutte contre la toxicomanie  CSAPA - Centre d'accueil et de soins","11 rue Louis Apffel ",67000,STRASBOURG,"03 88 35 61 86","contact@alt-67.org;accueil@alt-67.org ",http://www.alt-67.org,"CSAPA - centre de soins d’accomp. de prévention en addictologie. - Accomp. et soins des personnes présentant une conduite addictive et/ou une addiction. Gratuit et anonyme. - Accomp. de l'entourage. - Accompagnement médical, psychologique, social et éducatif, sur RDV.1. Prise en charge médicale, sur RDV uniquement. - Accomp. et suivi médical. - Prévention, réduction des risques et des dommages, dépistages des MIST et des hépatites, du VIH, vaccinations. - Initialisation et mise en place de traitement de substitution. - Préparation et mise en place de sevrage. 2. Prise en charge psychologique, sociale et éducative sur RDV. - Psychothérapie, suivi psychologique. - Démarches administratives, ouvertures de droits, soutien aux démarches de soins. - Accompagnement de l’entourage. Accomp. spécifique pour des personnes sous-main de justice : - Obligations de soins. - Rappel à la loi. - Injonctions thérapeutiques . - Intervention au Centre de détention Oermingen. 3. Lieu d'accueil ouvert sans RV. - Prévention, réduction des risques et des dommages sociaux et psychologiques. - Soutien administratif. - Actions collectives et ateliers.Personnes présentant une conduite addictive. Entourage familial, relationnel et professionnel. Strasbourg. Consultations sur RDV. Accueil téléphonique tous les jours : de 8h30 à 18h",,,,,,,,,,"Accueil et service médicalisés / Addictologie",,organisation,FR,,,,,,,,
"CIRDD - Alsace ","8 rue Gustave Adolphe Hirn ",67000,STRASBOURG,"03 90 40 54 30","contact@cirddalsace.fr ",http://www.cirddalsace.fr,"Centre d'Info. Régional sur les Drogues et les Dépendances Information, documentation, formation, appui méthodologique et conseil en prévention des addictions et conduites à risques. Professionnels. Sur RDV. Accueil téléphonique du lundi au vendredi, de 9h à 16h30. (non actualisé)",,,,,,,,,,"Accueil et service médicalisés / Addictologie",,organisation,FR,,,,,,,,
"Hôpitaux universitaires de Strasbourg  Centre d'Addictologie","1 place de l'Hôpital",67091,"STRASBOURG Cedex","03 88 11 60 01",centredaddictologie@chru-strasbourg.fr,http://www.chru-strasbourg.fr,"ELSA : Equipe de Liaison et de Soins en Addictologie Clinique Médicale B 2e étage. Permanence secrétariat : du lundi au vendredi de 8h30 à 17h . Tél secrétariat : 03 88 11 60 01- 03 88 11 64 76 Liaison et accompagnement des patients hospitalisés dans les services du CHU présentant des problématiques addictives. ELSA Missions périnatalités - addictions. Consultations pluridisciplinaires les lundis au CMCO de 14h à 17h  Téléphone secrétariat  : 03 69 55 35 04CSAPA - Centre de Soins, d’Accomp. et de Prévention en AddictologieClinique Médicale B : Entrée Médic. B 2e étage. Tél : 03 88 11 60 01. Accueil des usagers présentant toutes addictions avec ou sans produit, et de leur entourage. Accueil sur RDV, du lundi au vendredi 8h30 à 17h, jeudi 8h30 à18h30. Permanence d’Accueil sans RDV lundi,mercredi et vendredi 9h à 11h. « Accueil Familles » avec ou sans RDV les lundis 14h à 18h.CSAPA - Centre de Soins, d’Accomp. et de Prévention en AddictologieNouvel Hôpital Civil «Le Fil d'Ariane ». Entrée au RDC, par l’extérieur du bâtiment. Tél. : 03 69 55 04 17 Usagers d'opiacés en demande de substitution par la méthadone.  Accueil sans RV. Lundi, mercredi et jeudi 9h à 13h, mardi 9h à 12h, vendredi de 9h à 11h30 et de 13h30 à 15h.Consultations Jeunes consommateurs. Accueil à la Maison des adolescents, 23 rue de la Porte de l'hôpital, Strasbourg -  Tél. 03 88 11 65 65 http://www.maisondesados-strasbourg.eu Accueil anonyme et gratuit. Jeunes de 12 à 25 ans, et leur entourage.  Tous les jours, sans RdV",,,,,,,,,,"Accueil et service médicalisés / Addictologie",,"service public",FR,,,,,,,,
Ithaque,"12 rue Kuhn ",67000,STRASBOURG,"03 88 52 04 04","ithaque@ithaque-asso.fr ","www.ithaque-asso.fr ","Consultations en CSAPA (Centre de Soins, d’Accompagnement: et de Prévention en Addictologie). Accompagnement médical, social, psychologique et infirmier. Accompagnement pluridisciplinaire proposé aux personnes présentant des addictions. Prise en soins et dépistage VIH, VHC et VHB. Centre de soins délivrant in situ un traitement de substitution aux opiacés (TSO). Possibilité de faire un TROD (Tests Rapides d'Orientation Diagnostique), ou de passer un fibroscan les mercredis et vendredis après-midi. Dépistage anonyme et gratuit. Personnes présentant des addictions avec ou sans produits. Lundi de 9h à 11h et de 14h à 17h. Mardi de 9h à 11h et de 15h à 17h.Mercredi de 9h à 12h de 15h à 19h. Jeudi de 9h à 12h. Vendredi de 14h à 17h.Programme d'échange de seringues anonyme et gratuit. Unité mobile et lieu fixe. Accès facilité au matériel d'injection stérile. Conseils et informations. Unité mobile faisant partie du Centre d’Accueil et d’ Accompagnement à la réduction des Risques pour Usagers de Drogues (CAARUD). Personnes présentant des addictions. Place Blanche. Lundi et vendredi de 20h à 23h",,,,,,,,,,"Accueil et service médicalisés / Addictologie",,organisation,FR,,,,,,,,
"Ithaque  Salle de consom. à moindres risques Argos","Quai Menachem Taffel (Quai Pasteur)",67000,STRASBOURG,"03 68 00 19 14",smcr@ithaque-asso.fr,www.ithaque-asso.fr,"Argos : salle de consommation à moindres risques (SCMR). Lieu d'accueil et de consommation de substances psychoactives dans des conditions sanitaires optimisées. Programme d’échange de seringues (PES) et accompagnement vers l'accès aux soins et aux droits. Usagers de drogues, injecteurs, majeurs, en situation de précarité. Strasbourg Eurométropole. 13h-19h. Ouvert toute l'année",,,,,,,,,,"Accueil et service médicalisés / Addictologie",,organisation,FR,,,,,,,,
"Centre Hospitalier Intercom. de la Lauter","24 route de Weiler ",67166,"WISSEMBOURG ","03 88 54 11 16 "," csapa@ch-wissembourg.fr ",http://www.ch-wissembourg.fr,"Alcoologie, tabacologie, cannabis, autres drogues ou dépendance sans substance. Initialisation à la Méthadone. Réduction des risques (échanges de seringues, dépistage anonyme et gratuit VIH Hépatites. Consultation Aile mère enfant 2e étage. Possibilité de programme thérapeutique de sevrage, avec hospitalisation si besoin,suivi ambulatoire. Consultations jeunes consommateurs. Prévention. Tout public.  Lundi à vendredi de 9h à 17h sur RDV. permanence d'accueil le samedi de 9h à 12h, et le mardi après-midi au lycée de Wissembourg",,,,,,,,,,"Accueil et service médicalisés / Addictologie",,"service public",FR,,,,,,,,
"Mouvement français pour le planning familial","6 rue du Cygne",67800,BISCHHEIM,"03 88 33 09 15","mfpf67@wanadoo.fr ",http://bas-rhin.planning-familial.org,"Dépistage SIDA et IST. Contraception. Gratuit pour tout public. Sur RDV au 03 88 33 09 15.",,,,,,,,,,"Accueil et service médicalisés / Dépistage gratuit SIDA et IST",,organisation,FR,,,,,,,,
PÉNÉLOPE,"5 rue de Gambsheim",67300,SCHILTIGHEIM,"06 07 77 73 49",penelope.assoc@wanadoo.fr,http://penelope-strasbourg.org/,"Action de prévention de santé publique par le biais d’un accueil mobile et itinérant en direction des personnes prostituées et des personnes en situation de précarité sanitaire et sociale. Possibilité de bénéficier d'un test de dépistage rapide du VIH (TROD). Personnes prostituées et/ou toxicomanes, en grande précarité, de tout âge, hommes ou femmes. Strasbourg et banlieue. Tournées ponctuelles, de 20h à 2h",,,,,,,,,,"Accueil et service médicalisés / Dépistage gratuit SIDA et IST",,organisation,FR,,,,,,,,
"ALT - Association de lutte contre la toxicomanie  CSAPA - Centre d'accueil et de soins ","1 rue Louis Apffel",67000,STRASBOURG,"03 88 35 61 86","contact@alt-67.org;accueil@alt-67.org ",http://www.alt-67.org,"CSAPA - centre de soins d’accompagnement, de prévention en addict. - Accompagnement et soins des personnes présentant une conduite addictive et/ou une addiction. Gratuit et anonyme. - Accompagnement de l'entourage. - Accompagnement médical, psychologique, social et éducatif, sur RDV. 1. Prise en charge médicale, sur RDV uniquement. - Accompagnement et suivi médical. - Prévention, réduction des risques et des dommages, dépistages des MIST et des hépatites, du VIH, vaccinations. - Initialisation et mise en place de traitement de substitution. - Préparation et mise en place de sevrage. 2. Prise en charge psychologique, sociale et éducative sur RDV. - Psychothérapie, suivi psychologique. - Démarches administratives, ouvertures de droits, soutien aux démarches de soins. - Accompagnement de l’entourage.  Accompagnemt spécifique pour des personnes sous main de justice : - Obligations de soins. - Rappel à la loi. - Injonctions thérapeutiques. - Intervention au Centre de détention Oermingen. 3. Lieu d'accueil ouvert sans RV. - Prévention, réduction des risques et des dommages sociaux et psychologiques. - Soutien administratif. - Actions collectives et ateliers. - Accès machine à laver, douches et orientation vers les bains municipaux. Personnes présentant une conduite addictive. Entourage familial, relationnel et professionnel. Strasbourg. Consultations sur RDV. Accueil téléph. tous les jours : 8h30 à 18h",,,,,,,,,,"Accueil et service médicalisés / Dépistage gratuit SIDA et IST",,organisation,FR,,,,,,,,
"Hôpitaux universitaires de Strasbourg  Hôpital Civil","1 place de l'Hôpital ",67000,STRASBOURG,"03 88 11 67 68 ",,http://www.chru-strasbourg.fr,"Centre Gratuit d’Information de Dépistage et de Diagnostic.(Dépistage SIDA et IST). CeGIDD - Nouvel Hôpital civil - Niveau 0 - face à l’ascenceur C. Information-documentation, consultation avec un médecin. Possibilité de RDV avec une psychologue et une assistante sociale. Les consultation et les tests sont gratuits et peuvent être anonymes. Des fermetures exceptionnelles peuvent se produire, vérifier sur le site internet www.chru-strasbourg.fr/cegidd Possibilité d'interprétariat en langue étrangère ou en langue des signes. Tél. : 03 69 55 04 12. mél : cegidd@chru-strasbourg.fr Tout public, y compris pers. mineures, étrang., non-assurées sociales. Horaire variable : consulter le site www.chru-strasbourg.fr/cegidd",,,,,,,,,,"Accueil et service médicalisés / Dépistage gratuit SIDA et IST",,"service public",FR,,,,,,,,
"Mouvement français pour le planning familial ","13 rue du 22 Novembre ",67000,STRASBOURG,"03 88 32 28 28","mfpf67@wanadoo.fr ",http://bas-rhin.planning-familial.org,"Dépistage IST, hépatites, SIDA. Contraception. Gratuit pour les moins de 20 ans et les non-assurés sociaux. Sur RDV au au 03 88 32 28 28.",,,,,,,,,,"Accueil et service médicalisés / Dépistage gratuit SIDA et IST",,organisation,FR,,,,,,,,
"Ville et Eurométropole de Strasbourg  Unité territoriale Sud - Centre de ressources ","16 rue de l'Indre  ",67100,STRASBOURG,"03 90 40 44 00 ",,,"Dépistage SIDA et hépatites.",,,,,,,,,,"Accueil et service médicalisés / Dépistage gratuit SIDA et IST",,"service public",FR,,,,,,,,
"Centre Hospitalier Intercommunal de la Lauter ","24 route de Weiler ",67000,STRASBOURG,"03 88 54 11 11","maternite@ch-wissembourg.fr ",http://www.ch-wissembourg.fr,"Dépistage SIDA et IST en consultations externes, du lundi au vendredi, de 9h à 11h. Dans le cadre de consultations normales.  Pas de gratuité ni d'anonymat. Le dépistage SIDA et IST pour les mineurs peut être effectué dans le cadre du planning familial (voir la rubrique). Il est alors anonyme et gratuit. (non actualisé)",,,,,,,,,,"Accueil et service médicalisés / Dépistage gratuit SIDA et IST",,organisation,FR,,,,,,,,
"Hôpitaux universitaires de Strasbourg  Hôpital Civil ","1 place de l'Hôpital ",67000,STRASBOURG,"03 88 11 67 68 ",http://www.chru-strasbourg.fr,,"Urgences psychiatriques : 03 88 11 66 48. Accueil / renseignements 24h/24. ",,,,,,,,,,"Santé, Accueil et service médicalisés, Psychiatrie",,organisation,FR,,,,,,,,
"Centre hospitalier de Erstein  CMP PinelEquipe Mobile Psychiatrie Précarité ","2 rue Schrag   ",67100,STRASBOURG,"03 88 10 12 01","equipemobile.pinel@ch-erstein.fr / psychiatrie.precarite@ch-erstein.",http://www.ch-erstein.fr,"Unité de coordination et d’accueil des personnes en situation de grande précarité, sans domicile (personnes à la rue ou accueillies en foyer d’urgence) souffrant de pathologies psychiques. Equipe pluridisciplinaire : médecins, psychologue, infirmiers, assistante sociale, secrétaires. Strasbourg sud eurométropole. Permanence téléphonique du lundi au vendredi 9h à 12h - 13h à 17h. (non actualisé)",,,,,,,,,,"Santé, Accueil et service médicalisés, Psychiatrie",,"service public",FR,,,,,,,,
"EPSAN - Établissement Public de Santé Alsace Nord  CMP Berne","16 rue de Berne  ",67000,STRASBOURG,"03 88 64 46 35","psychiatrie.precarite67@ch-epsan.fr  /  secrétariatg04@ch-epsan.","http://www.ch-epsan.fr http://www.ch-epsan.fr/epsan/passpsy.html","Unité de coordination et d’accueil des personnes en situation de grande précarité, sans domicile (personnes à la rue ou accueillies en foyer d’urgence) souffrant de pathologies psychiques. Equipe pluridisciplinaire : médecins, psychologue, infirmiers, assistante sociale, éducatrice, secrétaires. Strasbourg centre. Accueil et permanence : 9h-12h.PASS psychiatrie. Permanence d'accès aux soins de santé spécialisée en Psychiatrie à Strasbourg. N'est pas un service d'urgence. Une prise en charge médico-sociale proposée aux personnes sans domicile fixe, rencontrant des difficultés pour accéder aux soins psychiatriqueset psychologiques. - Accueil téléphonique d'orientation et d'organisation d'une prise en charge dans les meilleurs délais. - Consultation médicale, consultation psychologique, entretien infirmier non programmé, de toute personne se présentant à la PASS adressée ou non par un professionnel de santé. - Permanences sociales pour assurer l'ouverture des droits des personnes (avec et sans R-V). Consultation sociale, psychologique, infirmière ou médicale : du lundi au vendredi de 9h à 12h",,,,,,,,,,"Santé, Accueil et service médicalisés, Psychiatrie",,"service public",FR,,,,,,,,
"EPSAN - Établissement Public de Santé Alsace Nord  CMP Boecklin ","82 rue Boecklin  ",67000,STRASBOURG,"03 88 64 46 61","psychiatrie.precarite67@ch-epsan.fr ",http://www.ch-epsan.fr/epsan/empp67.html,"Unité de coordination et d’accueil des personnes en situation de grande précarité, sans domicile (personnes à la rue ou accueillies en foyer d’urgence) souffrant de pathologies psychiques. Equipe pluridisciplinaire : médecins, psychologue, infirmiers, assistante sociale, éducatrice, secrétaires. Le nord de Strasbourg. Accueil et permanence : 8h30-12h et 13h-17h30.",,,,,,,,,,"Santé, Accueil et service médicalisés, Psychiatrie",,"service public",FR,,,,,,,,
"Hôpitaux universitaires de Strasbourg  Hôpital Civil","1 place de l'Hôpital  ",67000,STRASBOURG,"03 88 11 67 68",http://www.chru-strasbourg.fr,,"Urgences psychiatriques : 03 88 11 66 48. Accueil / renseignements 24h/24.",,,,,,,,,,"Santé, Accueil et service médicalisés, Psychiatrie",,"service public",FR,,,,,,,,
"Parole sans frontière","2 rue Brûlée ",67000,STRASBOURG,"03 88 14 03 43 ","contact@parole-sans-frontiere.org ",http://www.parole-sans-frontiere.org,"Consultations psychothérapiques pour les migrants victimes de la torture et de la violence politique, souffrance psychique due à l'exil. - Indications d’orientation des patients migrants en souffrance psychique ne correspondant pas à notre mandat. - Pour les professionnels : appuis techniques, formations thématiques .- Atelier d'arts plastiques à visées thérapeutiques. 1. Populations migrantes victimes de la violence politique,  en souffrance psychique due à l'exil.  2. Professionnels concernés : médecins psychiatres, psychologues, généralistes, travailleurs sociaux et salariés d’association. Sur RDV du lundi au vendredi de 9h à 16h.",,,,,,,,,,"Santé, Accueil et service médicalisés, Psychiatrie",,organisation,FR,,,,,,,,
"Centre d'Information sur les Droits des Femmes et des Familles du Bas-Rhin - CIDFF 67  Antenne de Haguenau ","1 rue de la Vieille Ile",67500,STRASBOURG,"03 88 32 03 22",haguenau@cidff67.fr,"www.cidff67.fr ","Insertion professionnelle : prestation Activ'projet sur prescription de Pôle Emploi. Insertion sociale : accompagnement social, RSA, atelier passerelle RSA. Sur prescription. Personnes allocataires du RSA. Alsace du Nord. Du lundi au vendredi : 8h30-12h. (non actualisé",,,,,,,,,,"Insertion, Accompagnement social, Accompagnement social",,"service public",FR,,,,,,,,
"Accueil sans frontières 67  CADA La Licorne","14 rue du Tribunal ",67700,SAVERNE,"03 88 91 16 07","asf67@asf67.com ",,"Agréé pour l'instruction des dossiers RSA. Familles statutaires hébergées par l'association. De 8h30 à 12h30 et de 13h30 à 18h.",,,,,,,,,,"Insertion, Accompagnement social, Accompagnement social",,"service public",FR,,,,,,,,
"Aide et Intervention à Domicile du Bas-Rhin  SAAD Famille","46 rue Jean Jaurès ",67300,SCHILTIGHEIM,"03 88 33 01 46 ",aideadomicile67@orange.fr,http://www.aid67.fr,"Financement par le biais de la CAF de l’accompagnement d’une technicienne de l’intervention sociale et familiale dans les démarches du quotidien. Les familles (parents avec enfants de -16 ans). Tout le département. 8h-12h et13h-18h",,,,,,,,,,"Insertion, Accompagnement social, Accompagnement social",,organisation,FR,,,,,,,,
